거래금액,거래유형,건축년도,년,단지,매도자,매수자,법정동,시군구,월세금액,월,일,전용면적,중개사소재지,지번,지역코드,층
"57,500", ,2015,2021,용산KCC웰츠타워, , , 문배동,용산구,존재하지 않음,1,16,53.8, ,11-10,11170,7
"27,000", ,2005,2021,이안 용산1차, , , 문배동,용산구,존재하지 않음,1,22,39.2, ,7-6,11170,2
"61,000", ,2015,2021,용산KCC웰츠타워, , , 문배동,용산구,존재하지 않음,1,26,59.75, ,11-10,11170,4
"27,500", ,2005,2021,용산파크자이, , , 한강로1가,용산구,존재하지 않음,1,9,28.46, ,50-1,11170,10
"26,000", ,2005,2021,용산파크자이, , , 한강로1가,용산구,존재하지 않음,1,19,28.46, ,50-1,11170,11
"35,000", ,2005,2021,용산파크자이, , , 한강로1가,용산구,존재하지 않음,1,19,37.26, ,50-1,11170,4
"72,000", ,존재하지 않음,2021,래미안 용산 더 센트럴, , , 한강로2가,용산구,존재하지 않음,1,5,47.65, ,422,11170,6
"26,000", ,2004,2021,한강로 대우아이빌, , , 한강로2가,용산구,존재하지 않음,1,6,39.76, ,2-11,11170,9
"32,800", ,2006,2021,용산 토투벨리, , , 한강로2가,용산구,존재하지 않음,1,7,47.99, ,2-37,11170,10
"70,000", ,존재하지 않음,2021,래미안 용산 더 센트럴, , , 한강로2가,용산구,존재하지 않음,1,7,48.57, ,422,11170,8
"78,000", ,2012,2021,아스테리움 용산, , , 한강로2가,용산구,존재하지 않음,1,7,49.98, ,419,11170,30
"26,500", ,2004,2021,한강로 대우아이빌, , , 한강로2가,용산구,존재하지 않음,1,8,34.83, ,2-11,11170,6
"23,000", ,2005,2021,한강현대하이엘, , , 한강로2가,용산구,존재하지 않음,1,8,40.28, ,2-36,11170,15
"26,000", ,2005,2021,한강현대하이엘, , , 한강로2가,용산구,존재하지 않음,1,9,40.28, ,2-36,11170,8
"28,400", ,2005,2021,한강로벽산메가트리움, , , 한강로2가,용산구,존재하지 않음,1,13,29.54, ,2-8,11170,27
"36,400", ,2006,2021,용산 토투벨리, , , 한강로2가,용산구,존재하지 않음,1,14,52.19, ,2-37,11170,10
"24,800", ,2004,2021,한강로 대우아이빌, , , 한강로2가,용산구,존재하지 않음,1,14,34.83, ,2-11,11170,5
"71,500", ,존재하지 않음,2021,래미안 용산 더 센트럴, , , 한강로2가,용산구,존재하지 않음,1,15,47.65, ,422,11170,12
"71,000", ,존재하지 않음,2021,래미안 용산 더 센트럴, , , 한강로2가,용산구,존재하지 않음,1,16,42.5, ,422,11170,11
"71,500", ,존재하지 않음,2021,래미안 용산 더 센트럴, , , 한강로2가,용산구,존재하지 않음,1,19,55.99, ,422,11170,15
"28,500", ,2005,2021,한강로벽산메가트리움, , , 한강로2가,용산구,존재하지 않음,1,19,32.15, ,2-8,11170,13
"27,300", ,2005,2021,한강로벽산메가트리움, , , 한강로2가,용산구,존재하지 않음,1,19,32.15, ,2-8,11170,6
"28,500", ,2005,2021,한강로벽산메가트리움, , , 한강로2가,용산구,존재하지 않음,1,23,32.15, ,2-8,11170,10
"28,900", ,2005,2021,한강현대하이엘, , , 한강로2가,용산구,존재하지 않음,1,25,41.82, ,2-36,11170,5
"40,000", ,2017,2021,용산푸르지오써밋, , , 한강로2가,용산구,존재하지 않음,1,26,24.4922, ,420,11170,27
"27,000", ,2005,2021,한강로벽산메가트리움, , , 한강로2가,용산구,존재하지 않음,1,28,29.54, ,2-8,11170,15
"73,900", ,2017,2021,용산푸르지오써밋, , , 한강로2가,용산구,존재하지 않음,1,31,44.7034, ,420,11170,37
"15,000", ,1991,2021,삼구빌딩, , , 한강로3가,용산구,존재하지 않음,1,7,39.84, ,16-49,11170,20
"12,000", ,1991,2021,용산전자오피스텔, , , 한강로3가,용산구,존재하지 않음,1,15,31.35, ,16-58,11170,12
"85,000", ,2007,2021,용산 시티파크(63-389), , , 한강로3가,용산구,존재하지 않음,1,30,56.86, ,63-389,11170,7
"85,000", ,2007,2021,용산 시티파크(63-389), , , 한강로3가,용산구,존재하지 않음,1,30,56.86, ,63-389,11170,7
"31,000", ,2016,2021,센트라스, , , 하왕십리동,성동구,존재하지 않음,1,2,31.01, ,1070,11200,24
"16,800", ,2005,2021,동인 레반트 오피스텔, , , 하왕십리동,성동구,존재하지 않음,1,18,27.54, ,903-3,11200,4
"35,000", ,2020,2021,뉴센트빌, , , 홍익동,성동구,존재하지 않음,1,27,31.37, ,144,11200,2
"25,500", ,2018,2021,W에비뉴타워, , , 도선동,성동구,존재하지 않음,1,19,23.32, ,46,11200,13
"24,000", ,2009,2021,다남매타워, , , 도선동,성동구,존재하지 않음,1,22,43.05, ,22-1,11200,9
"25,700", ,2017,2021,한성아펠타워, , , 도선동,성동구,존재하지 않음,1,27,23.58, ,53,11200,7
"11,100", ,1998,2021,신한넥스텔, , , 도선동,성동구,존재하지 않음,1,28,19.629, ,14,11200,14
"33,000", ,2004,2021,1동(766-25), , , 마장동,성동구,존재하지 않음,1,15,104.28, ,766-25,11200,8
"12,000", ,2012,2021,(777-3), , , 마장동,성동구,존재하지 않음,1,20,15.62, ,777-3,11200,6
"10,000", ,2010,2021,고운타워, , , 마장동,성동구,존재하지 않음,1,20,24.15, ,474-5,11200,7
"24,500", ,2007,2021,마장동청계아르테미스, , , 마장동,성동구,존재하지 않음,1,23,54.72, ,778-5,11200,5
"13,000", ,2012,2021,(777-3), , , 마장동,성동구,존재하지 않음,1,30,15.54, ,777-3,11200,9
"13,000", ,2004,2021,성동샤르망, , , 행당동,성동구,존재하지 않음,1,6,24.84, ,192-29,11200,6
"24,000", ,2006,2021,왕십리역이스타빌, , , 행당동,성동구,존재하지 않음,1,23,29.43, ,287-15,11200,7
"40,000", ,2014,2021,서울숲 더샵, , , 행당동,성동구,존재하지 않음,1,30,32.49, ,377,11200,4
"17,500", ,2004,2021,한남 더 리버 오피스텔, , , 옥수동,성동구,존재하지 않음,1,8,25.6, ,475,11200,13
"19,700", ,2004,2021,한남 더 리버 오피스텔, , , 옥수동,성동구,존재하지 않음,1,13,27.01, ,475,11200,6
"20,000", ,2004,2021,한남 더 리버 오피스텔, , , 옥수동,성동구,존재하지 않음,1,16,29.54, ,475,11200,3
"14,000", ,2004,2021,Biz-Well 성수, , , 성수동1가,성동구,존재하지 않음,1,8,24.69, ,33-21,11200,3
"19,400", ,2003,2021,성수동 뉴타운오피스텔, , , 성수동1가,성동구,존재하지 않음,1,13,29.23, ,72-69,11200,3
"35,000", ,2004,2021,이에스에이리버하우스, , , 성수동1가,성동구,존재하지 않음,1,20,39.15, ,13-12,11200,8
"20,000", ,2005,2021,뚝섬리버빌, , , 성수동1가,성동구,존재하지 않음,1,29,31.89, ,13-117,11200,10
"20,900", ,1998,2021,성수아카데미타워, , , 성수동2가,성동구,존재하지 않음,1,9,33.45, ,277-17,11200,13
"37,000", ,2016,2021,성수리치빌, , , 성수동2가,성동구,존재하지 않음,1,10,45.77, ,299-174,11200,2
"14,200", ,2003,2021,성원상떼뷰오피스텔, , , 성수동2가,성동구,존재하지 않음,1,23,24.84, ,277-37,11200,10
"13,500", ,2016,2021,서희스타힐스리버파크, , , 용답동,성동구,존재하지 않음,1,6,21.9, ,238-12,11200,4
"9,000", ,1991,2021,삼호오피스텔, , , 용답동,성동구,존재하지 않음,1,18,30.8, ,236-5,11200,6
"14,000", ,2016,2021,서희스타힐스리버파크, , , 용답동,성동구,존재하지 않음,1,19,21.9, ,238-12,11200,9
"8,000", ,1991,2021,삼호오피스텔, , , 용답동,성동구,존재하지 않음,1,21,26.25, ,236-5,11200,3
"21,400", ,2020,2021,정익제이타워2차, , , 중곡동,광진구,존재하지 않음,1,23,15.93, ,639-6,11215,11
"13,500", ,2003,2021,신도브래뉴오피스텔, , , 구의동,광진구,존재하지 않음,1,7,32.17, ,251-34,11215,3
"14,000", ,2003,2021,센트럴빌, , , 구의동,광진구,존재하지 않음,1,7,32.19, ,253-19,11215,2
"13,400", ,2004,2021,베스트 트레드빌, , , 구의동,광진구,존재하지 않음,1,9,26.84, ,243-2,11215,9
"27,500", ,2018,2021,롯데홈타워빌, , , 구의동,광진구,존재하지 않음,1,15,37.25, ,251-16,11215,3
"15,850", ,2003,2021,센트럴빌, , , 구의동,광진구,존재하지 않음,1,18,32.19, ,253-19,11215,6
"26,000", ,2015,2021,솔렌시아2, , , 구의동,광진구,존재하지 않음,1,18,43.04, ,236-25,11215,2
"24,000", ,2006,2021,현대13차폴라트리움, , , 구의동,광진구,존재하지 않음,1,21,40.98, ,199-23,11215,2
"16,700", ,2003,2021,센트럴빌, , , 구의동,광진구,존재하지 않음,1,23,32.19, ,253-19,11215,9
"14,000", ,1997,2021,성지하이츠, , , 구의동,광진구,존재하지 않음,1,28,36.63, ,252-14,11215,6
"13,000", ,1991,2021,현대골든텔, , , 광장동,광진구,존재하지 않음,1,13,24.71, ,102,11215,5
"39,000", ,1992,2021,크레스코빌딩, , , 광장동,광진구,존재하지 않음,1,18,169.29, ,114,11215,7
"29,000", ,1991,2021,학산코스모스텔, , , 광장동,광진구,존재하지 않음,1,27,69.12, ,110,11215,8
"14,800", ,2017,2021,광진캠퍼스시티, , , 화양동,광진구,존재하지 않음,1,5,16.083, ,21-20,11215,11
"33,000", ,2006,2021,브라운스톤 화양, , , 화양동,광진구,존재하지 않음,1,9,51.7, ,21-2,11215,3
"26,300", ,2020,2021,하이뷰오피스텔, , , 화양동,광진구,존재하지 않음,1,10,18.57, ,193,11215,16
"18,900", ,2005,2021,KCC파크타운, , , 화양동,광진구,존재하지 않음,1,11,25.79, ,527,11215,11
"22,000", ,2019,2021,화양 디펠리체, , , 화양동,광진구,존재하지 않음,1,18,20.448, ,18-9,11215,18
"18,900", ,2005,2021,KCC파크타운, , , 화양동,광진구,존재하지 않음,1,20,25.79, ,527,11215,4
"18,900", ,2005,2021,KCC파크타운, , , 화양동,광진구,존재하지 않음,1,20,25.79, ,527,11215,4
"19,000", ,2005,2021,KCC파크타운, , , 화양동,광진구,존재하지 않음,1,21,25.79, ,527,11215,10
"18,000", ,2005,2021,KCC파크타운, , , 화양동,광진구,존재하지 않음,1,25,25.79, ,527,11215,4
"18,000", ,2005,2021,KCC파크타운, , , 화양동,광진구,존재하지 않음,1,27,27.63, ,527,11215,13
"19,200", ,2020,2021,동원데쟈뷰, , , 군자동,광진구,존재하지 않음,1,10,17.16, ,355-1,11215,9
"10,300", ,2003,2021,동은컴페니언오피스텔, , , 신설동,동대문구,존재하지 않음,1,5,22.44, ,89-53,11230,7
"15,000", ,2004,2021,동광동대문베르빌, , , 신설동,동대문구,존재하지 않음,1,12,29.48, ,97-8,11230,14
"15,900", ,2004,2021,동광동대문베르빌, , , 신설동,동대문구,존재하지 않음,1,16,29.48, ,97-8,11230,14
"17,000", ,2004,2021,동광동대문베르빌, , , 신설동,동대문구,존재하지 않음,1,28,28.31, ,97-8,11230,7
"17,200", ,존재하지 않음,2021,동대문 푸르지오시티, , , 용두동,동대문구,존재하지 않음,1,2,23.47, ,104-3,11230,3
"16,000", ,존재하지 않음,2021,동대문 푸르지오시티, , , 용두동,동대문구,존재하지 않음,1,5,23.47, ,104-3,11230,4
"11,000", ,2014,2021,동대문한양아이클래스, , , 용두동,동대문구,존재하지 않음,1,5,18.48, ,112-8,11230,15
"13,950", ,2004,2021,신설동역대우아이빌, , , 용두동,동대문구,존재하지 않음,1,6,30.291, ,236-4,11230,3
"17,000", ,2006,2021,한방천하-용두동 포스빌, , , 용두동,동대문구,존재하지 않음,1,8,39.02, ,788,11230,13
"16,400", ,2005,2021,동의보감타워, , , 용두동,동대문구,존재하지 않음,1,9,36.015, ,787,11230,10
"17,500", ,존재하지 않음,2021,동대문 푸르지오시티, , , 용두동,동대문구,존재하지 않음,1,12,23.47, ,104-3,11230,9
"19,000", ,존재하지 않음,2021,동대문 푸르지오시티, , , 용두동,동대문구,존재하지 않음,1,15,23.47, ,104-3,11230,15
"14,900", ,2004,2021,신설동역대우아이빌, , , 용두동,동대문구,존재하지 않음,1,18,30.291, ,236-1,11230,15
"16,300", ,2005,2021,동의보감타워, , , 용두동,동대문구,존재하지 않음,1,18,36.015, ,787,11230,10
"10,100", ,2019,2021,가우디캐슬, , , 용두동,동대문구,존재하지 않음,1,18,15.63, ,104-34,11230,2
"14,200", ,2004,2021,랜드마크타워1, , , 용두동,동대문구,존재하지 않음,1,18,28.9, ,100-1,11230,14
"18,500", ,존재하지 않음,2021,동대문 푸르지오시티, , , 용두동,동대문구,존재하지 않음,1,19,23.47, ,104-3,11230,15
"16,000", ,2005,2021,동의보감타워, , , 용두동,동대문구,존재하지 않음,1,19,36.015, ,787,11230,9
"13,400", ,2004,2021,신설동역대우아이빌, , , 용두동,동대문구,존재하지 않음,1,20,30.291, ,236-4,11230,4
"13,500", ,1998,2021,두산베어스타워, , , 용두동,동대문구,존재하지 않음,1,22,38.38, ,138-41,11230,5
"17,800", ,존재하지 않음,2021,동대문 푸르지오시티, , , 용두동,동대문구,존재하지 않음,1,22,23.47, ,104-3,11230,21
"12,500", ,2004,2021,신설동역대우아이빌, , , 용두동,동대문구,존재하지 않음,1,23,30.291, ,236-4,11230,2
"13,000", ,1998,2021,두산베어스타워, , , 용두동,동대문구,존재하지 않음,1,23,31.91, ,138-41,11230,7
"31,500", ,2005,2021,동의보감타워, , , 용두동,동대문구,존재하지 않음,1,25,72.48, ,787,11230,18
"34,000", ,2020,2021,청계다우 아트리체 디벨, , , 용두동,동대문구,존재하지 않음,1,26,26.65, ,255-70,11230,12
"30,800", ,2005,2021,동의보감타워, , , 용두동,동대문구,존재하지 않음,1,27,72.48, ,787,11230,17
"30,800", ,2005,2021,동의보감타워, , , 용두동,동대문구,존재하지 않음,1,28,72.48, ,787,11230,17
"28,500", ,2005,2021,동의보감타워, , , 용두동,동대문구,존재하지 않음,1,29,68.4, ,787,11230,17
"19,100", ,존재하지 않음,2021,동대문 푸르지오시티, , , 용두동,동대문구,존재하지 않음,1,30,23.47, ,104-3,11230,20
"15,450", ,2015,2021,전농동복합시설(청량리역DUO196), , , 전농동,동대문구,존재하지 않음,1,11,21.41, ,597-11,11230,10
"15,450", ,2015,2021,전농동복합시설(청량리역DUO196), , , 전농동,동대문구,존재하지 않음,1,11,21.41, ,597-11,11230,10
"14,500", ,2015,2021,전농동복합시설(청량리역DUO196), , , 전농동,동대문구,존재하지 않음,1,19,21.41, ,597-11,11230,8
"11,700", ,2017,2021,에스앤제이프리미안, , , 전농동,동대문구,존재하지 않음,1,20,16.575, ,601-2,11230,11
"11,700", ,2017,2021,에스앤제이프리미안, , , 전농동,동대문구,존재하지 않음,1,20,16.575, ,601-2,11230,11
"13,550", ,존재하지 않음,2021,현대썬앤빌 청계, , , 답십리동,동대문구,존재하지 않음,1,4,18.84, ,530-15,11230,4
"30,000", ,2015,2021,청계 푸르지오시티, , , 답십리동,동대문구,존재하지 않음,1,5,39.71, ,497-23,11230,12
"14,000", ,2006,2021,청계벽산메가트리움, , , 답십리동,동대문구,존재하지 않음,1,9,28.25, ,999,11230,10
"14,900", ,2015,2021,청계 푸르지오시티, , , 답십리동,동대문구,존재하지 않음,1,9,23.85, ,497-23,11230,5
"13,000", ,2015,2021,청계 푸르지오시티, , , 답십리동,동대문구,존재하지 않음,1,9,20.62, ,497-23,11230,19
"15,200", ,2006,2021,청계벽산메가트리움, , , 답십리동,동대문구,존재하지 않음,1,12,31.86, ,999,11230,14
"12,400", ,2015,2021,청계 푸르지오시티, , , 답십리동,동대문구,존재하지 않음,1,14,20.62, ,497-23,11230,9
"12,500", ,2016,2021,한일노벨리아, , , 답십리동,동대문구,존재하지 않음,1,16,19.05, ,494-1,11230,5
"14,800", ,2015,2021,청계 푸르지오시티, , , 답십리동,동대문구,존재하지 않음,1,17,23.85, ,497-23,11230,17
"15,600", ,2015,2021,청계 푸르지오시티, , , 답십리동,동대문구,존재하지 않음,1,18,23.85, ,497-23,11230,20
"13,000", ,2004,2021,답십리한화오벨리스크, , , 답십리동,동대문구,존재하지 않음,1,18,27.64, ,492-4,11230,13
"14,500", ,2004,2021,답십리한화오벨리스크, , , 답십리동,동대문구,존재하지 않음,1,22,31.93, ,492-4,11230,8
"15,150", ,2015,2021,청계 푸르지오시티, , , 답십리동,동대문구,존재하지 않음,1,28,23.85, ,497-23,11230,4
"14,500", ,2004,2021,답십리한화오벨리스크, , , 답십리동,동대문구,존재하지 않음,1,29,31.93, ,492-4,11230,8
"13,000", ,2004,2021,답십리한화오벨리스크, , , 답십리동,동대문구,존재하지 않음,1,29,27.64, ,492-4,11230,10
"12,500", ,2012,2021,청계G well estates, , , 답십리동,동대문구,존재하지 않음,1,29,24.25, ,498-7,11230,6
"17,100", ,2004,2021,장안현대벤처빌, , , 장안동,동대문구,존재하지 않음,1,6,43.42, ,374-1,11230,6
"9,800", ,2014,2021,양우 내안애 애플, , , 장안동,동대문구,존재하지 않음,1,7,18.6429, ,373-1,11230,10
"14,500", ,2008,2021,선일크라시아, , , 장안동,동대문구,존재하지 않음,1,7,43.55, ,344-5,11230,4
"10,200", ,1999,2021,(466-9), , , 장안동,동대문구,존재하지 않음,1,7,25.5, ,466-9,11230,11
"9,800", ,1999,2021,(466-9), , , 장안동,동대문구,존재하지 않음,1,8,31.8, ,466-9,11230,12
"8,500", ,1999,2021,(466-9), , , 장안동,동대문구,존재하지 않음,1,11,25.5, ,466-9,11230,9
"14,700", ,2002,2021,장안삼성쉐르빌, , , 장안동,동대문구,존재하지 않음,1,11,43.1, ,371-1,11230,5
"21,400", ,2020,2021,에스아이팰리스장안센텀, , , 장안동,동대문구,존재하지 않음,1,11,18.682, ,416-1,11230,7
"19,900", ,2020,2021,에스아이팰리스장안센텀, , , 장안동,동대문구,존재하지 않음,1,11,18.029, ,416-1,11230,4
"20,000", ,2020,2021,에스아이팰리스장안센텀, , , 장안동,동대문구,존재하지 않음,1,11,18.029, ,416-1,11230,5
"21,050", ,2020,2021,에스아이팰리스장안센텀, , , 장안동,동대문구,존재하지 않음,1,11,18.682, ,416-1,11230,4
"21,100", ,2020,2021,에스아이팰리스장안센텀, , , 장안동,동대문구,존재하지 않음,1,11,18.682, ,416-1,11230,5
"21,150", ,2020,2021,에스아이팰리스장안센텀, , , 장안동,동대문구,존재하지 않음,1,11,18.682, ,416-1,11230,4
"21,200", ,2020,2021,에스아이팰리스장안센텀, , , 장안동,동대문구,존재하지 않음,1,11,18.682, ,416-1,11230,5
"21,300", ,2020,2021,에스아이팰리스장안센텀, , , 장안동,동대문구,존재하지 않음,1,11,18.682, ,416-1,11230,6
"21,400", ,2020,2021,에스아이팰리스장안센텀, , , 장안동,동대문구,존재하지 않음,1,11,18.682, ,416-1,11230,6
"21,450", ,2020,2021,에스아이팰리스장안센텀, , , 장안동,동대문구,존재하지 않음,1,11,19.073, ,416-1,11230,4
